time,year,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-12-28T08:18:00.613Z,2016,38.3755,-118.8989,11.3,5.6,ml,37,35.89,0.133,0.1599,nn,nn00570709,2020-07-10T14:27:55.840Z,"29 km SW of Hawthorne, Nevada",earthquake,,1,0.35,20,reviewed,nn,nn
2016-12-14T16:41:05.530Z,2016,38.8221667,-122.8413333,1.48,5.01,mw,85,26,0.01351,0.06,nc,nc72737985,2020-05-21T01:30:54.745Z,"10 km W of Cobb, California",earthquake,0.08,0.1,,6,reviewed,nc,nc
2016-12-05T18:33:15.480Z,2016,40.2785,-124.386,22.1,4.35,mw,29,220,0.08829,0.13,nc,nc72733405,2018-01-25T16:57:48.091Z,"33 km SW of Scotia, California",earthquake,0.7,0.22,,5,reviewed,nc,nc
2016-11-25T15:19:35.700Z,2016,36.8434,-97.7522,7.893,4,mb,,33,,0.48,us,us10007cas,2020-03-20T01:37:07.624Z,"4 km NNW of Medford, Oklahoma",earthquake,1.3,6.7,0.232,5,reviewed,tul,us
2016-11-07T07:33:59.600Z,2016,36.4564,-98.7622,7.944,4.1,mb,,47,,0.86,us,us1000760q,2020-03-20T01:34:39.860Z,"17 km SE of Waynoka, Oklahoma",earthquake,1.8,6.6,0.185,8,reviewed,tul,us
2016-11-07T01:44:24.500Z,2016,35.9907,-96.803,4.43,5,mww,,52,,0.25,us,us100075y8,2021-06-16T22:35:26.123Z,"3 km W of Cushing, Oklahoma",earthquake,0.5,1.8,,,reviewed,tul,us
2016-11-06T13:00:46.390Z,2016,39.6598333,-123.6373333,-0.65,4.06,mw,32,82,0.04955,0.14,nc,nc72721105,2017-03-18T00:05:47.075Z,"13 km WSW of Laytonville, California",earthquake,0.21,1.2,,8,reviewed,nc,nc
2016-11-02T04:26:54.000Z,2016,36.3047,-96.6657,4.349,4.4,mwr,,61,,1.15,us,us100073m6,2020-06-21T03:42:19.527Z,"7 km N of Maramec, Oklahoma",earthquake,2.3,5.3,0.034,85,reviewed,tul,us
2016-10-27T06:37:23.630Z,2016,40.3461667,-124.5465,23.97,4.11,mw,37,233,0.1991,0.17,nc,nc72716540,2017-03-18T00:04:45.901Z,"35 km SW of Ferndale, California",earthquake,0.6,0.48,,4,reviewed,nc,nc
2016-10-21T20:26:00.500Z,2016,36.4493,-98.7758,7.081,4,mwr,,69,,0.24,us,us20007g02,2020-03-20T01:29:41.380Z,"17 km SSE of Waynoka, Oklahoma",earthquake,1.4,4.3,0.051,37,reviewed,tul,us
2016-09-27T03:36:15.240Z,2016,33.3058333,-115.701,2.52,4.13,mw,104,39,0.05391,0.26,ci,ci37701632,2016-12-14T03:17:52.040Z,"6km SSE of Bombay Beach, CA",earthquake,0.17,0.34,,6,reviewed,ci,ci
2016-09-27T03:23:58.150Z,2016,33.2998333,-115.7123333,4.84,4.33,mw,104,35,0.05548,0.23,ci,ci37701544,2016-12-14T03:17:52.040Z,"6km SSE of Bombay Beach, CA",earthquake,0.17,0.51,,6,reviewed,ci,ci
2016-09-26T14:31:08.040Z,2016,33.2976667,-115.7136667,2.2,4.32,mw,69,68,0.05721,0.23,ci,ci37700296,2016-12-14T03:17:51.040Z,"6km SSE of Bombay Beach, CA",earthquake,0.2,0.45,,6,reviewed,ci,ci
2016-09-03T23:44:13.300Z,2016,45.7253333,-112.1261667,8.02,4.03,ml,54,56,0.207,0.24,mb,mb80168294,2021-05-13T22:00:35.286Z,"16 km S of Whitehall, Montana",earthquake,0.32,0.64,0.3,27,reviewed,mb,mb
2016-09-03T12:02:44.400Z,2016,36.4251,-96.9291,5.557,5.8,mww,,69,,0.7,us,us10006jxs,2021-06-27T06:58:24.517Z,"14 km NW of Pawnee, Oklahoma",earthquake,1.2,6.1,,,reviewed,tul,us
2016-08-28T21:20:52.090Z,2016,40.4365,-123.4078333,35.62,4.49,mw,35,64,0.0973,0.1,nc,nc72686711,2017-03-18T00:01:59.693Z,"8 km ESE of Mad River, California",earthquake,0.27,0.59,,3,reviewed,nc,nc
2016-08-27T20:47:47.240Z,2016,43.2226,-110.3593,12.3,4.8,mwr,,7,0.373,1.14,us,us20006umx,2018-03-24T01:11:22.062Z,"4 km ENE of Bondurant, Wyoming",earthquake,4.1,3.7,0.035,78,reviewed,us,us
2016-08-17T13:34:28.700Z,2016,35.6775,-97.0794,6.055,4,mwr,,42,,0.29,us,us10006eew,2020-03-20T01:17:45.312Z,"2 km SW of Wellston, Oklahoma",earthquake,3.5,6.8,0.038,67,reviewed,tul,us
2016-08-10T02:57:17.510Z,2016,39.3293333,-122.8018333,14.45,5.09,mw,120,32,0.155,0.15,nc,nc72672610,2020-10-20T02:39:54.728Z,"20 km NNE of Upper Lake, California",earthquake,0.12,0.21,,6,reviewed,nc,nc
2016-08-04T04:55:35.040Z,2016,40.1538333,-120.2131667,6.87,4.48,mw,31,174,0.07477,0.06,nc,nc72670060,2018-07-02T18:00:08.546Z,"5 km WNW of Patton Village, California",earthquake,0.38,0.73,,6,reviewed,nc,nc
2016-07-31T16:21:05.830Z,2016,32.9583333,-115.7605,3.2,4.03,mw,69,30,0.03565,0.23,ci,ci37644544,2016-10-19T04:51:58.040Z,"16km SW of Westmorland, CA",earthquake,0.15,0.3,,6,reviewed,ci,ci
2016-07-21T23:09:05.780Z,2016,40.7243333,-123.8918333,26.24,4.81,mw,49,39,0.14,0.17,nc,nc72664436,2019-02-21T21:54:18.846Z,"19km SSE of Blue Lake, CA",earthquake,0.26,0.81,,6,reviewed,nc,nc
2016-07-19T21:38:38.910Z,2016,36.6925,-121.3296667,5.87,4.22,mw,77,29,0.05225,0.1,nc,nc72663506,2020-02-13T04:10:24.696Z,"10 km S of Tres Pinos, California",earthquake,0.12,0.54,,8,reviewed,nc,nc
2016-07-17T04:17:58.900Z,2016,36.2841,-97.5138,4.787,4.2,mwr,,73,,0.39,us,us20006fas,2020-03-20T01:16:01.244Z,"5 km W of Lucien, Oklahoma",earthquake,1.2,7.3,0.043,52,reviewed,tul,us
2016-07-09T02:04:27.400Z,2016,36.4638,-98.7584,7.242,4.4,mwr,,53,,0.47,us,us10006249,2020-03-20T01:14:56.696Z,"17 km SE of Waynoka, Oklahoma",earthquake,3.3,5.7,0.033,88,reviewed,tul,us
2016-07-08T22:29:38.000Z,2016,36.4749,-98.7459,6.356,4.2,mwr,,53,,0.58,us,us1000621p,2020-03-20T01:14:31.438Z,"17 km SE of Waynoka, OK",earthquake,2.3,4.6,0.036,76,reviewed,tul,us
2016-07-08T21:31:57.600Z,2016,36.4765,-98.7387,7.315,4.2,mwr,,46,,0.56,us,us10006215,2020-03-20T01:14:11.532Z,"17 km SE of Waynoka, Oklahoma",earthquake,1.7,2.8,0.043,52,reviewed,tul,us
2016-07-07T23:40:45.777Z,2016,38.6516,-118.7943,9.1,4.5,ml,28,50.51,0.196,0.1551,nn,nn00550904,2018-07-02T17:58:20.550Z,"3 km W of Walker Lake, Nevada",earthquake,,1.2,0.34,14,reviewed,nn,nn
2016-07-07T23:14:40.556Z,2016,38.6539,-118.7984,6,4.3,ml,33,43.85,0.198,0.1437,nn,nn00550898,2018-07-02T17:58:20.098Z,"3 km W of Walker Lake, Nevada",earthquake,,1.3,0.21,12,reviewed,nn,nn
2016-06-13T12:14:39.050Z,2016,44.7301667,-111.7636667,9.95,4.34,ml,60,60,0.07,0.27,mb,mb80153724,2021-05-13T22:00:26.279Z,"45 km W of Hebgen Lake Estates, Montana",earthquake,0.34,0.75,0.351,29,reviewed,mb,mb
2016-06-10T08:04:38.700Z,2016,33.4315,-116.4426667,12.31,5.19,mw,143,18,0.09275,0.23,ci,ci37374687,2021-02-19T01:00:53.943Z,"20km NNW of Borrego Springs, CA",earthquake,0.13,0.34,,6,reviewed,ci,ci
2016-06-03T07:19:42.565Z,2016,39.5895,-115.8242,0,4,ml,58,59.47,0.756,0.2258,nn,nn00546432,2020-05-12T04:28:42.110Z,"14 km NE of Eureka, Nevada",earthquake,,0,0.38,29,reviewed,nn,nn
2016-05-25T13:01:07.320Z,2016,40.4883333,-110.6515,15.72,4.03,ml,51,124,0.09649,0.22,uu,uu60149217,2021-05-05T21:04:33.080Z,"15 km NNE of Tabiona, Utah",earthquake,0.58,0.48,0.165,28,reviewed,uu,uu
2016-04-07T22:27:30.400Z,2016,35.6619,-97.1741,6.106,4.2,ml,,37,,0.61,us,us20005g8q,2020-03-20T01:11:12.243Z,"1 km E of Luther, Oklahoma",earthquake,4.1,5.5,,,reviewed,tul,tul
2016-03-29T04:53:01.200Z,2016,35.99,-97.5773,5.183,4.2,mwr,,70,,0.53,us,us20005d3n,2020-08-25T22:34:55.918Z,"4 km NNE of Crescent, Oklahoma",earthquake,1,6.6,0.031,102,reviewed,tul,us
2016-03-22T10:00:45.356Z,2016,38.6555,-118.7841,10.9,4.1,ml,53,57.31,0.184,0.2403,nn,nn00536804,2018-07-02T17:50:30.652Z,"2 km WNW of Walker Lake, Nevada",earthquake,,1.1,0.35,33,reviewed,nn,nn
2016-03-21T07:37:10.535Z,2016,38.4792,-118.3662,9.9,4.3,ml,61,29.5,0.05,0.2352,nn,nn00536374,2020-07-22T20:26:43.579Z,"23 km ESE of Hawthorne, Nevada",earthquake,,0.7,0.38,39,reviewed,nn,nn
2016-03-12T08:42:40.300Z,2016,34.5216667,-119.0748333,19.3,4.13,mw,85,40,0.09913,0.32,ci,ci37534768,2016-05-21T00:05:26.040Z,"17km ENE of Ojai, CA",earthquake,0.24,0.43,,4,reviewed,ci,ci
2016-02-26T23:00:39.490Z,2016,43.5001,-110.3839,5.49,4,mwr,,18,0.195,1.16,us,us10004t1f,2016-08-27T21:15:58.064Z,"23 km SE of Kelly, Wyoming",earthquake,3.2,6.3,0.052,35,reviewed,us,us
2016-02-24T00:02:23.630Z,2016,35.5423333,-119.3728333,22.14,4.87,mw,84,37,0.295,0.29,ci,ci37528064,2018-01-07T01:45:07.687Z,"6km SSW of Wasco, CA",earthquake,0.24,0.65,,6,reviewed,ci,ci
2016-02-23T03:19:52.940Z,2016,34.6943333,-116.2428333,2.35,4.1,mw,94,43,0.07621,0.16,ci,ci37527664,2020-05-07T03:44:34.481Z,"8km WSW of Ludlow, CA",earthquake,0.1,0.31,,6,reviewed,ci,ci
2016-02-20T06:13:20.330Z,2016,34.6098333,-116.6288333,6.7,4.31,mw,153,27,0.03412,0.16,ci,ci37526424,2016-05-03T23:44:12.040Z,"36km ENE of Lucerne Valley, CA",earthquake,0.09,0.35,,6,reviewed,ci,ci
2016-02-16T23:27:31.020Z,2016,37.2023333,-118.3998333,15.08,4.31,mw,54,71,0.1198,0.06,nc,nc72592705,2018-07-02T17:47:58.155Z,"8 km S of Wilkerson, California",earthquake,0.23,0.59,,6,reviewed,nc,nc
2016-02-16T23:04:26.910Z,2016,37.2023333,-118.4035,15.06,4.77,mw,52,104,0.118,0.07,nc,nc72592670,2018-07-02T17:47:58.587Z,"8 km S of Wilkerson, California",earthquake,0.27,0.63,,6,reviewed,nc,nc
2016-02-13T17:17:39.100Z,2016,36.4812,-98.7392,5,4,ml,,116,,0.91,us,us20004zyf,2020-03-20T01:03:36.884Z,"16 km SE of Waynoka, Oklahoma",earthquake,3.2,5.9,,,reviewed,tul,tul
2016-02-13T17:07:06.290Z,2016,36.4898,-98.709,8.31,5.1,mww,,17,0.218,1.09,us,us20004zy8,2020-07-10T16:23:33.732Z,"18 km SE of Waynoka, Oklahoma",earthquake,1.8,3.7,,,reviewed,us,us
2016-02-06T23:09:10.990Z,2016,37.0868,-104.957,1.57,4,mb,,56,0.439,0.92,us,us20004yg7,2016-04-19T01:33:22.040Z,Colorado,earthquake,2.4,8.3,0.113,21,reviewed,us,us
2016-01-30T19:31:44.530Z,2016,46.946,-112.4205,1.56,4.33,ml,33,82,0.093,0.28,mb,mb80122004,2021-05-13T22:00:11.855Z,"19 km E of Lincoln, Montana",earthquake,0.54,1.13,0.298,25,reviewed,mb,mb
2016-01-24T15:32:16.360Z,2016,34.6971667,-116.2391667,2.61,4.11,mw,44,43,0.07372,0.16,ci,ci37299263,2020-05-21T00:54:39.906Z,"8km WSW of Ludlow, CA",earthquake,0.15,0.43,,6,reviewed,ci,ci
2016-01-18T12:55:56.900Z,2016,36.2761,-98.4096,8.309,4.1,ml,,91,,0.57,us,us10004fbz,2020-03-20T01:00:40.949Z,Oklahoma,earthquake,2,6.7,,,reviewed,tul,tul
2016-01-15T22:37:26.480Z,2016,37.5121667,-113.9216667,1.03,4.24,ml,21,59,0.07199,0.23,uu,uu60135917,2021-05-05T21:04:22.600Z,"19 km WSW of Enterprise, Utah",earthquake,0.48,1.22,0.207,11,reviewed,uu,uu
2016-01-07T08:37:11.100Z,2016,36.4754,-98.7342,6.647,4.4,mwr,,95,,0.6,us,us10004c1m,2016-03-28T22:09:44.040Z,"17 km SE of Waynoka, Oklahoma",earthquake,4.4,6.3,,25,reviewed,tul,slm
2016-01-07T05:49:52.430Z,2016,40.2731667,-124.3395,16.95,4.31,mw,24,213,0.05856,0.14,nc,nc72574495,2020-05-21T01:28:57.504Z,"30 km SW of Scotia, California",earthquake,0.62,0.34,,6,reviewed,nc,nc
2016-01-07T04:27:57.600Z,2016,36.4955,-98.7254,4.058,4.7,mww,,118,,0.99,us,us10004bz5,2020-07-10T14:57:32.165Z,"16 km SE of Waynoka, Oklahoma",earthquake,4.1,3.5,,,reviewed,tul,us
2016-01-07T04:27:27.900Z,2016,36.486,-98.7412,7.093,4.4,mwr,,117,,0.68,us,us10004bz1,2020-03-20T00:57:11.838Z,"16 km SE of Waynoka, Oklahoma",earthquake,3.4,6.3,,25,reviewed,tul,slm
2016-01-06T14:42:34.880Z,2016,33.9585,-116.8883333,16.67,4.39,mw,136,12,0.05405,0.18,ci,ci37510616,2020-05-21T00:58:48.907Z,"4km NNW of Banning, CA",earthquake,0.11,0.27,,6,reviewed,ci,ci
2016-01-06T06:19:25.300Z,2016,36.4885,-98.7319,9.409,4,ml,,117,,1.08,us,us10004bpl,2016-03-28T22:09:40.040Z,"16 km SE of Waynoka, Oklahoma",earthquake,3.8,6.6,,,reviewed,tul,tul
2016-01-03T15:35:23.944Z,2016,41.8685,-119.6,10.7,4.1,ml,8,76.4,0.168,0.2164,nn,nn00525194,2020-05-21T01:41:14.913Z,"45 km E of Fort Bidwell, California",earthquake,,3.6,0.24,5,reviewed,nn,nn
2016-01-02T05:11:46.620Z,2016,40.3083333,-124.6871667,14.67,4.44,mw,52,233,0.3081,0.24,nc,nc72572665,2020-05-21T01:28:04.866Z,"46 km SW of Ferndale, California",earthquake,0.82,0.67,,4,reviewed,nc,nc
2016-01-01T11:39:39.800Z,2016,35.6688,-97.4065,5.825,4.2,mwr,,49,,0.81,us,us10004aqg,2020-07-10T14:56:33.959Z,"6 km ENE of Edmond, Oklahoma",earthquake,1.8,4.6,0.03,104,reviewed,tul,us
2015-12-30T01:48:57.310Z,2015,34.191,-117.4131667,6.98,4.4,mw,173,23,0.08052,0.25,ci,ci37507576,2020-07-09T21:43:52.327Z,"4km SSW of Devore, CA",earthquake,0.14,0.51,,6,reviewed,ci,ci
2015-12-29T11:39:19.200Z,2015,35.6654,-97.4054,6.532,4.3,mwr,,53,,0.78,us,us10004a85,2020-07-10T14:56:23.068Z,"6 km ENE of Edmond, Oklahoma",earthquake,3.6,5,0.033,88,reviewed,tul,us
2015-12-28T15:10:30.588Z,2015,41.4562,-118.905,17.7,4.1,ml,13,83.52,0.83,0.1615,nn,nn00524306,2020-05-12T01:06:31.796Z,"63 km SSW of Denio, Nevada",earthquake,,6.7,0.23,9,reviewed,nn,nn
2015-12-27T18:31:18.030Z,2015,35.2143333,-117.2815,3.17,4.25,mw,107,28,0.1914,0.14,ci,ci37506472,2020-05-21T00:57:30.191Z,"37km ESE of Johannesburg, CA",earthquake,0.1,0.49,,6,reviewed,ci,ci
2015-12-24T20:30:38.087Z,2015,41.8807,-119.5937,11.3,4.4,ml,9,77.01,0.166,0.1394,nn,nn00523848,2020-05-02T03:38:09.645Z,"46 km E of Fort Bidwell, California",earthquake,,2.1,0.54,5,reviewed,nn,nn
2015-12-23T06:46:07.342Z,2015,39.4309,-119.7845,9.7,4.4,ml,30,47.24,0.024,0.1587,nn,nn00523696,2018-06-30T00:09:58.051Z,"11 km SSE of Reno, Nevada",earthquake,,0.6,0.23,8,reviewed,nn,nn
2015-12-06T11:13:27.887Z,2015,41.8575,-119.6317,10.5,4.1,ml,6,83.36,0.155,0.1467,nn,nn00521538,2020-05-12T04:28:30.471Z,"43 km E of Fort Bidwell, California",earthquake,,3.5,0.47,6,reviewed,nn,nn
2015-12-06T01:01:41.900Z,2015,36.4703,-98.7606,6.126,4,mwr,,97,,0.64,us,us100044cf,2020-03-20T00:48:15.399Z,"16 km SE of Waynoka, Oklahoma",earthquake,2.9,5.7,0.04,59,reviewed,tul,us
2015-11-30T09:49:12.800Z,2015,36.7509,-98.0561,5.629,4.7,mwr,,176,,0.66,us,us1000424d,2020-03-20T00:43:49.308Z,"8 km E of Nescatunga, Oklahoma",earthquake,3,4.9,0.022,190,reviewed,tul,us
2015-11-25T00:43:50.800Z,2015,36.8393,-98.2691,4.864,4.1,mb,,98,,0.54,us,us1000413f,2020-03-20T00:43:21.001Z,"7 km SSE of Byron, Oklahoma",earthquake,3.1,4.8,0.261,4,reviewed,tul,us
2015-11-23T21:17:46.500Z,2015,36.8382,-98.2762,5.028,4.4,mwr,,98,,0.67,us,us100040je,2020-03-20T00:43:00.387Z,"7 km SSE of Byron, Oklahoma",earthquake,2.3,3.7,0.04,60,reviewed,tul,us
2015-11-20T22:40:40.300Z,2015,36.9483,-97.8276,5,4.1,mwr,,35,,0.34,us,us10003zyc,2020-03-20T00:42:39.084Z,"11 km NE of Wakita, Oklahoma",earthquake,1.2,3.3,0.036,73,reviewed,tul,us
2015-11-19T07:42:12.000Z,2015,36.6602,-98.4594,5.914,4.7,mwr,,116,,0.66,us,us10003zgz,2020-07-10T14:50:51.022Z,"4 km SW of Lambert, Oklahoma",earthquake,3,4.2,0.04,59,reviewed,tul,us
2015-11-19T01:50:17.403Z,2015,41.8731,-119.6231,12.1,4,ml,8,76.62,0.151,0.1882,nn,nn00519381,2020-05-12T04:03:45.640Z,"43 km E of Fort Bidwell, California",earthquake,,3.1,0.29,5,reviewed,nn,nn
2015-11-19T01:40:02.547Z,2015,41.8696,-119.619,12.9,4.2,ml,8,76.44,0.156,0.2441,nn,nn00519379,2018-06-30T00:07:31.055Z,"44 km E of Fort Bidwell, California",earthquake,,3.3,0.3,5,reviewed,nn,nn
2015-11-15T09:45:31.300Z,2015,36.4696,-98.7549,5.109,4.3,mwr,,115,,0.8,us,us10003yhc,2020-03-20T00:40:11.555Z,"16 km SE of Waynoka, Oklahoma",earthquake,2.8,5.5,0.042,55,reviewed,tul,us
2015-11-13T17:17:17.980Z,2015,31.6135,-116.0156667,5.36,4.28,ml,35,176,0.6082,0.3,ci,ci37272591,2020-05-02T03:37:28.717Z,"53km ESE of Maneadero, B.C., MX",earthquake,0.51,31.61,0.139,85,reviewed,ci,ci
2015-11-07T11:11:53.900Z,2015,36.9528,-97.8552,5,4.1,mwr,,39,,0.81,us,us10003vin,2020-03-20T00:38:23.507Z,"9 km NE of Wakita, Oklahoma",earthquake,3.9,1.9,0.041,56,reviewed,tul,us
2015-11-02T06:29:07.090Z,2015,34.1357,-112.132,5.92,4,mwr,,26,0.637,1.22,us,us2000419p,2017-04-11T08:41:51.713Z,"7 km NNE of Black Canyon City, Arizona",earthquake,3.7,3.5,0.048,42,reviewed,us,us
2015-10-10T22:03:05.300Z,2015,35.986,-96.8032,3.274,4.3,mwr,,54,,0.6,us,us10003mqq,2020-08-25T22:29:47.958Z,"3 km W of Cushing, Oklahoma",earthquake,2.5,5.2,0.039,62,reviewed,tul,us
2015-10-10T09:20:43.000Z,2015,36.7187,-97.9311,5.629,4.4,mwr,,58,,0.84,us,us10003mnu,2020-03-20T00:34:44.764Z,"12 km ENE of Nash, Oklahoma",earthquake,3.2,4.1,0.031,103,reviewed,tul,us
2015-09-29T00:03:30.399Z,2015,41.8542,-119.6368,11.9,4.2,ml,8,75.67,0.155,0.2394,nn,nn00512709,2020-05-21T01:40:23.309Z,"42 km E of Fort Bidwell, California",earthquake,,2.6,0.4,5,reviewed,nn,nn
2015-09-27T02:44:00.617Z,2015,41.8709,-119.6123,10.2,4.2,ml,10,76.51,0.159,0.1649,nn,nn00512427,2020-05-02T03:36:44.079Z,"44 km E of Fort Bidwell, California",earthquake,,3.1,0.37,7,reviewed,nn,nn
2015-09-25T01:16:37.700Z,2015,35.987,-96.7872,2.893,4,mwr,,76,,0.73,us,us20003nwb,2020-08-25T22:34:26.769Z,"1 km W of Cushing, Oklahoma",earthquake,1.9,4.8,0.037,72,reviewed,tul,us
2015-09-18T12:35:16.600Z,2015,35.9931,-96.7997,0.208,4.1,mwr,,54,,0.82,us,us20003l6t,2020-03-20T00:31:38.221Z,"3 km WNW of Cushing, Oklahoma",earthquake,2.5,6,0.034,82,reviewed,tul,us
2015-09-16T16:10:47.340Z,2015,34.1371667,-116.858,9.55,4,mw,210,20,0.0779,0.17,ci,ci37243591,2020-05-21T00:53:40.432Z,"13km SSE of Big Bear Lake, CA",earthquake,0.08,0.19,,8,reviewed,ci,ci
2015-09-14T13:55:48.087Z,2015,41.8594,-119.6271,9.7,4.7,ml,10,98.44,0.157,0.2669,nn,nn00510518,2020-05-21T01:39:22.642Z,"43 km E of Fort Bidwell, California",earthquake,,4.3,0.4,6,reviewed,nn,nn
2015-09-08T02:15:19.980Z,2015,38.6488,-118.8064,6.2,4.4,ml,21,98.57,0.194,0.1093,nn,nn00509589,2018-06-30T00:01:28.281Z,"4 km W of Walker Lake, Nevada",earthquake,,2,0.18,10,reviewed,nn,nn
2015-09-01T16:42:45.630Z,2015,48.3073333,-119.0193333,9.13,4.15,ml,15,112,0.2156,0.08,uw,uw61073836,2017-04-04T16:28:32.437Z,"15 km N of Nespelem Community, Washington",earthquake,0.39,0.66,0.141,176,reviewed,uw,uw
2015-08-17T13:49:17.320Z,2015,37.8366667,-122.2321667,4.69,4.01,mw,270,12,0.01171,0.15,nc,nc72507396,2021-01-07T22:04:04.940Z,"1 km N of Piedmont, California",earthquake,0.08,0.11,,9,reviewed,nc,nc
2015-08-14T21:25:40.600Z,2015,36.8311,-97.8011,0.091,4.1,mwr,,43,,1.01,us,us100032ei,2019-09-17T20:12:27.091Z,"6 km WNW of Medford, Oklahoma",earthquake,3.8,3.9,0.052,36,reviewed,tul,us
2015-08-13T11:31:07.857Z,2015,41.8856,-119.622,10.3,4.2,ml,6,104.55,0.145,0.1359,nn,nn00506331,2020-07-22T20:26:27.300Z,"44 km E of Fort Bidwell, California",earthquake,,3.2,0.35,6,reviewed,nn,nn
2015-08-05T07:48:02.300Z,2015,36.5979,-97.6921,6.021,4,ml,,65,,0.79,us,us10002y1u,2015-10-30T02:47:49.040Z,"4 km NW of Hunter, Oklahoma",earthquake,3.1,6.6,,,reviewed,tul,tul
2015-07-28T01:18:27.200Z,2015,35.9909,-97.5813,5.253,4.1,mwr,,71,,0.61,us,us200030nt,2020-03-20T00:26:12.040Z,"4 km NNE of Crescent, Oklahoma",earthquake,2.9,4.6,0.049,40,reviewed,tul,us
2015-07-27T18:12:15.400Z,2015,35.9889,-97.5717,5,4.5,mwr,,,,0.87,us,us200030gd,2020-07-10T16:13:35.528Z,"4 km NNE of Crescent, Oklahoma",earthquake,2,4.3,0.037,69,reviewed,tul,us
2015-07-27T01:05:33.610Z,2015,41.8875,-119.6226,10.7,4.5,ml,7,104.43,0.144,0.1857,nn,nn00503760,2020-05-12T04:28:13.326Z,"43 km E of Fort Bidwell, California",earthquake,,2.4,0.33,6,reviewed,nn,nn
2015-07-22T22:07:07.567Z,2015,41.8878,-119.6288,7.8,4,ml,5,77.34,0.14,0.1688,nn,nn00503084,2020-05-21T01:38:27.998Z,"43 km E of Fort Bidwell, California",earthquake,,4.6,0.32,5,reviewed,nn,nn
2015-07-20T20:19:03.400Z,2015,36.842,-98.2593,4.079,4.4,mwr,,97,,1.43,us,us20002yq7,2020-03-20T00:23:30.595Z,"7 km SSE of Byron, Oklahoma",earthquake,3.8,3.7,0.045,48,reviewed,tul,us
2015-07-16T01:57:26.295Z,2015,41.9006,-119.6373,8.5,4,ml,5,216.51,0.128,0.1391,nn,nn00501947,2020-05-12T04:03:41.745Z,"42 km E of Fort Bidwell, California",earthquake,,7.1,0.5,5,reviewed,nn,nn
2015-07-16T01:52:11.994Z,2015,41.8986,-119.6367,10.1,4.6,ml,6,155.91,0.129,0.184,nn,nn00501944,2020-05-02T03:35:01.760Z,"42 km E of Fort Bidwell, California",earthquake,,5.8,0.43,5,reviewed,nn,nn
2015-07-04T16:00:03.950Z,2015,37.8473333,-112.4656667,3.37,4.09,mw,19,62,0.2951,0.29,uu,uu60116197,2021-05-05T21:04:07.180Z,Utah,earthquake,0.7,2.6,,0,reviewed,uu,uu
2015-07-04T15:42:18.050Z,2015,44.0895,-122.831,7.95,4.14,ml,24,42,0.1257,0.26,uw,uw61037147,2019-08-29T17:48:10.465Z,"16 km ENE of Springfield, Oregon",earthquake,0.41,2.3,0.152,194,reviewed,uw,uw
2015-06-20T05:10:54.900Z,2015,35.7392,-97.3865,3,4,mwr,,,,0.64,us,us10002kf3,2020-03-20T00:16:55.616Z,"9 km NW of Arcadia, Oklahoma",earthquake,3.2,5.3,0.063,24,reviewed,tul,us
2015-06-17T19:17:08.700Z,2015,36.285,-97.523,6.008,4.3,mwr,,69,,0.24,us,us10002jrl,2020-03-20T00:15:55.911Z,"6 km ESE of Covington, Oklahoma",earthquake,0.7,7.9,0.037,71,reviewed,tul,us
2015-06-14T18:17:09.000Z,2015,36.286,-97.5217,6.278,4,mwr,,52,,0.85,us,us20002prt,2020-03-20T00:15:29.104Z,"6 km WNW of Lucien, Oklahoma",earthquake,2.5,6.1,0.04,59,reviewed,tul,us
2015-06-05T23:12:47.450Z,2015,37.2648,-97.9213,2.35,4.1,mwr,,17,0.054,1,us,us20002mgp,2020-03-20T00:14:44.735Z,"3 km SW of Danville, Kansas",earthquake,3.8,3.9,0.043,53,reviewed,us,us
2015-05-26T10:17:35.820Z,2015,40.6508333,-124.712,19.72,4.34,mw,85,215,0.2919,0.21,nc,nc72455721,2020-05-02T03:34:45.260Z,"38 km WNW of Ferndale, California",earthquake,0.66,0.59,,4,reviewed,nc,nc
2015-05-23T18:44:28.360Z,2015,37.4294,-98.9535,5,4,mwr,,15,0.737,1.21,us,us10002bup,2020-03-20T00:13:36.647Z,"6 km NNW of Sun City, Kansas",earthquake,2.7,1.8,0.055,32,reviewed,us,us
2015-05-22T18:47:42.980Z,2015,37.2925,-114.6546,4,5.3,ml,32,109.36,0.335,0.159,nn,nn00495477,2018-06-29T23:53:44.297Z,"37 km SSW of Caliente, Nevada",earthquake,,1.9,0.22,11,reviewed,nn,nn
2015-05-22T02:53:00.780Z,2015,38.4316667,-122.2503333,12.83,4.09,mw,172,90,0.008108,0.19,nc,nc72453246,2020-05-21T01:26:06.258Z,"5 km WSW of Moskowite Corner, California",earthquake,0.17,0.23,,5,reviewed,nc,nc
2015-05-21T03:15:29.690Z,2015,33.1621667,-115.6425,5.74,4.1,mw,91,41,0.02677,0.26,ci,ci37166079,2020-05-12T04:26:46.174Z,"13km WNW of Calipatria, CA",earthquake,0.17,0.38,,8,reviewed,ci,ci
2015-05-14T17:41:14.670Z,2015,29.3928,-102.558,15.8,4,mb,,133,0.969,0.86,us,us1000290e,2015-07-23T01:03:59.040Z,"84 km S of Sanderson, Texas",earthquake,6.6,5.4,0.366,2,reviewed,us,us
